osmid,y,x,street_count,ref,highway,geometry
2282475605,43.6343657,-79.4335233,3,,,POINT (-79.4335233 43.6343657)
2282485860,43.6341547,-79.4311841,3,,,POINT (-79.4311841 43.6341547)
2282485862,43.6345509,-79.4313188,1,,,POINT (-79.4313188 43.6345509)
2282500929,43.6419438,-79.3775397,4,,,POINT (-79.3775397 43.6419438)
2282500930,43.6419952,-79.3773884,5,,traffic_signals,POINT (-79.3773884 43.6419952)
2282500931,43.642041,-79.3772537,4,,,POINT (-79.3772537 43.642041)
2282500933,43.642296,-79.3765705,4,,,POINT (-79.3765705 43.642296)
2282501673,43.6408955,-79.3777838,3,,,POINT (-79.3777838 43.6408955)
2282501674,43.6409425,-79.3778137,4,,,POINT (-79.3778137 43.6409425)
2282502300,43.642243,-79.3773659,3,,,POINT (-79.3773659 43.642243)
2282631568,43.6417828,-79.3774759,1,,,POINT (-79.3774759 43.6417828)
2282650947,43.6412958,-79.3771659,1,,,POINT (-79.3771659 43.6412958)
2282665153,43.6402199,-79.3800722,3,,,POINT (-79.3800722 43.6402199)
2282782422,43.6529438,-79.384549,3,,,POINT (-79.384549 43.6529438)
2283087662,43.6560807,-79.3838623,3,,,POINT (-79.3838623 43.6560807)
2283087665,43.6559355,-79.3845221,1,,,POINT (-79.3845221 43.6559355)
2283087667,43.6560536,-79.3839957,4,,,POINT (-79.3839957 43.6560536)
2283651627,43.6470022,-79.3647602,3,,,POINT (-79.3647602 43.6470022)
2284446770,43.6738808,-79.3682638,4,,crossing,POINT (-79.3682638 43.6738808)
2284446771,43.6743852,-79.367518,3,,,POINT (-79.367518 43.6743852)
2285760262,43.6445193,-79.4336325,3,,,POINT (-79.4336325 43.6445193)
2285760263,43.6445287,-79.4354787,3,,,POINT (-79.4354787 43.6445287)
2285760264,43.6445919,-79.4351469,1,,,POINT (-79.4351469 43.6445919)
2285760374,43.6450439,-79.4358978,3,,,POINT (-79.4358978 43.6450439)
2285760402,43.6451491,-79.4358954,3,,,POINT (-79.4358954 43.6451491)
2285760425,43.6452953,-79.4365188,3,,,POINT (-79.4365188 43.6452953)
2285760446,43.6453895,-79.4366274,1,,,POINT (-79.4366274 43.6453895)
2285761141,43.6452561,-79.4336489,1,,,POINT (-79.4336489 43.6452561)
2285761145,43.6453707,-79.4330812,3,,,POINT (-79.4330812 43.6453707)
2285761149,43.6456389,-79.4331481,3,,,POINT (-79.4331481 43.6456389)
2285763081,43.645743,-79.4380503,1,,,POINT (-79.4380503 43.645743)
2285763082,43.6457879,-79.4381276,3,,,POINT (-79.4381276 43.6457879)
2285763085,43.6457979,-79.4380764,3,,,POINT (-79.4380764 43.6457979)
2285763087,43.6458494,-79.437363,3,,,POINT (-79.437363 43.6458494)
2285763090,43.6458435,-79.4380116,3,,,POINT (-79.4380116 43.6458435)
2285763092,43.6458766,-79.4374436,4,,,POINT (-79.4374436 43.6458766)
2285763100,43.6460153,-79.4382273,3,,,POINT (-79.4382273 43.6460153)
2285773891,43.6520322,-79.3695291,4,,,POINT (-79.3695291 43.6520322)
2285773897,43.6518762,-79.3702286,3,,,POINT (-79.3702286 43.6518762)
2285781722,43.652897,-79.3727793,3,,,POINT (-79.3727793 43.652897)
2285781723,43.6525166,-79.37285,3,,,POINT (-79.37285 43.6525166)
2285790666,43.6514438,-79.3723026,4,,crossing,POINT (-79.3723026 43.6514438)
2285790667,43.6517234,-79.3723079,3,,,POINT (-79.3723079 43.6517234)
2285790668,43.6517207,-79.3725303,3,,,POINT (-79.3725303 43.6517207)
2285790671,43.6514357,-79.3724085,3,,,POINT (-79.3724085 43.6514357)
2285790672,43.6516842,-79.372955,3,,,POINT (-79.372955 43.6516842)
2285936735,43.6403684,-79.3985104,4,,,POINT (-79.3985104 43.6403684)
2289294220,43.6303887,-79.4205692,3,,,POINT (-79.4205692 43.6303887)
2289294222,43.6313564,-79.41937,3,,,POINT (-79.41937 43.6313564)
2289294223,43.6314202,-79.4188924,4,,crossing,POINT (-79.4188924 43.6314202)
2289294224,43.6314869,-79.4183964,4,,,POINT (-79.4183964 43.6314869)
2289295901,43.6305716,-79.4190035,3,,,POINT (-79.4190035 43.6305716)
2289295906,43.6310228,-79.4161847,3,,,POINT (-79.4161847 43.6310228)
2289296669,43.6309609,-79.4155604,4,,crossing,POINT (-79.4155604 43.6309609)
2289296675,43.63093,-79.4147992,3,,,POINT (-79.4147992 43.63093)
2289296677,43.6309438,-79.4156649,3,,,POINT (-79.4156649 43.6309438)
2289296681,43.6309904,-79.4153729,3,,,POINT (-79.4153729 43.6309904)
2289297516,43.6303088,-79.4198049,4,,crossing,POINT (-79.4198049 43.6303088)
2289299869,43.6303199,-79.4141481,4,,,POINT (-79.4141481 43.6303199)
2289323036,43.6710933,-79.4161343,3,,,POINT (-79.4161343 43.6710933)
2289323037,43.6712014,-79.4155871,3,,,POINT (-79.4155871 43.6712014)
2289323801,43.6861,-79.4129618,3,,,POINT (-79.4129618 43.6861)
2289323802,43.6861317,-79.4128003,3,,,POINT (-79.4128003 43.6861317)
2289326891,43.6844736,-79.4123972,3,,,POINT (-79.4123972 43.6844736)
2289326893,43.6845083,-79.412236,3,,,POINT (-79.412236 43.6845083)
2289326898,43.685803,-79.4127928,4,,,POINT (-79.4127928 43.685803)
2289326900,43.6861092,-79.412915,4,,,POINT (-79.412915 43.6861092)
2289326903,43.6863641,-79.4130186,4,,,POINT (-79.4130186 43.6863641)
2289326904,43.6864711,-79.4131879,3,,,POINT (-79.4131879 43.6864711)
2289326906,43.6864948,-79.4130711,3,,,POINT (-79.4130711 43.6864948)
2289330228,43.6967084,-79.3712446,4,,,POINT (-79.3712446 43.6967084)
2289330230,43.696728,-79.3711344,4,,,POINT (-79.3711344 43.696728)
2289769654,43.6371807,-79.3976844,3,,,POINT (-79.3976844 43.6371807)
2289769961,43.6359931,-79.4037249,4,,crossing,POINT (-79.4037249 43.6359931)
2289772978,43.6312289,-79.4148823,3,,,POINT (-79.4148823 43.6312289)
2289772984,43.6322357,-79.4116635,3,,,POINT (-79.4116635 43.6322357)
2289773805,43.6340299,-79.4118719,4,,crossing,POINT (-79.4118719 43.6340299)
2289773811,43.6362072,-79.4094493,5,,crossing,POINT (-79.4094493 43.6362072)
2289773813,43.6363183,-79.409485,4,,crossing,POINT (-79.409485 43.6363183)
2289773906,43.6337979,-79.4155966,5,,,POINT (-79.4155966 43.6337979)
2289773907,43.6340488,-79.4157364,3,,,POINT (-79.4157364 43.6340488)
2289773908,43.6341301,-79.4154068,4,,,POINT (-79.4154068 43.6341301)
2289773909,43.6344892,-79.4159709,3,,,POINT (-79.4159709 43.6344892)
2289773910,43.6345636,-79.4156865,4,,,POINT (-79.4156865 43.6345636)
2289774086,43.635712,-79.4093134,4,,,POINT (-79.4093134 43.635712)
2289774088,43.6357691,-79.4090392,3,,,POINT (-79.4090392 43.6357691)
2289774294,43.6362555,-79.4066994,3,,,POINT (-79.4066994 43.6362555)
2289774295,43.6362609,-79.4068055,4,,crossing,POINT (-79.4068055 43.6362609)
2289774296,43.6362671,-79.4069275,4,,crossing,POINT (-79.4069275 43.6362671)
2289774297,43.6362716,-79.4070172,4,,,POINT (-79.4070172 43.6362716)
2289774301,43.6364331,-79.4079904,3,,,POINT (-79.4079904 43.6364331)
2289774302,43.6364496,-79.4082382,3,,,POINT (-79.4082382 43.6364496)
2289774303,43.6364667,-79.4079951,4,,,POINT (-79.4079951 43.6364667)
2289774306,43.6365501,-79.4085631,3,,,POINT (-79.4085631 43.6365501)
2289774307,43.6365691,-79.4082533,4,,,POINT (-79.4082533 43.6365691)
2289774308,43.6365842,-79.4080115,4,,,POINT (-79.4080115 43.6365842)
2289774309,43.6365992,-79.4077641,3,,,POINT (-79.4077641 43.6365992)
2289774310,43.6366146,-79.4082594,1,,,POINT (-79.4082594 43.6366146)
2289774311,43.6366112,-79.4080153,1,,,POINT (-79.4080153 43.6366112)
2289774312,43.6366439,-79.4077697,1,,,POINT (-79.4077697 43.6366439)
2289774449,43.6310239,-79.4157709,4,,crossing,POINT (-79.4157709 43.6310239)
2289774451,43.631091,-79.4153506,4,,crossing,POINT (-79.4153506 43.631091)
2289774452,43.6311439,-79.415805,4,,crossing,POINT (-79.415805 43.6311439)
2289774453,43.6312086,-79.415389,4,,crossing,POINT (-79.415389 43.6312086)
2289774455,43.631231,-79.4157224,3,,,POINT (-79.4157224 43.631231)
2289774456,43.6312626,-79.4155277,3,,,POINT (-79.4155277 43.6312626)
2289774462,43.6317586,-79.4146066,4,,,POINT (-79.4146066 43.6317586)
2289774468,43.630561,-79.4150965,1,,,POINT (-79.4150965 43.630561)
2289774469,43.6305834,-79.4148699,1,,,POINT (-79.4148699 43.6305834)
2289774471,43.6309011,-79.4149882,3,,,POINT (-79.4149882 43.6309011)
2289775461,43.6333419,-79.4244109,3,,,POINT (-79.4244109 43.6333419)
2289778345,43.6353468,-79.4272171,3,,,POINT (-79.4272171 43.6353468)
2289778346,43.6353803,-79.4272315,4,,,POINT (-79.4272315 43.6353803)
2289778347,43.636051,-79.4274928,4,,,POINT (-79.4274928 43.636051)
2289778348,43.6360938,-79.4275097,3,,,POINT (-79.4275097 43.6360938)
2289926543,43.6326481,-79.4103045,3,,,POINT (-79.4103045 43.6326481)
2289926559,43.6339465,-79.4091116,3,,,POINT (-79.4091116 43.6339465)
2290595550,43.6349822,-79.4081634,3,,,POINT (-79.4081634 43.6349822)
2290595552,43.6353101,-79.4074962,3,,,POINT (-79.4074962 43.6353101)
2290598777,43.6348236,-79.4100332,4,,,POINT (-79.4100332 43.6348236)
2290598780,43.6357353,-79.4103898,4,,,POINT (-79.4103898 43.6357353)
2290603346,43.6356077,-79.4106106,1,,,POINT (-79.4106106 43.6356077)
2290603347,43.635676,-79.4103874,4,,,POINT (-79.4103874 43.635676)
2290603348,43.6357144,-79.4103437,3,,,POINT (-79.4103437 43.6357144)
2290603349,43.6360925,-79.4097227,5,,,POINT (-79.4097227 43.6360925)
2290603350,43.6361222,-79.4095794,4,,crossing,POINT (-79.4095794 43.6361222)
2290603351,43.6363504,-79.409814,4,,,POINT (-79.409814 43.6363504)
2290603352,43.6363816,-79.4096765,4,,crossing,POINT (-79.4096765 43.6363816)
2290608261,43.6355844,-79.4057696,3,,,POINT (-79.4057696 43.6355844)
2290608263,43.6357597,-79.4033721,3,,,POINT (-79.4033721 43.6357597)
2290609872,43.635437,-79.4065081,4,,crossing,POINT (-79.4065081 43.635437)
2290609873,43.6355748,-79.4065409,4,,crossing,POINT (-79.4065409 43.6355748)
2290609874,43.6356049,-79.4068078,4,,crossing,POINT (-79.4068078 43.6356049)
2290609875,43.6356221,-79.4066816,4,,crossing,POINT (-79.4066816 43.6356221)
2290612257,43.6369868,-79.4087764,4,,,POINT (-79.4087764 43.6369868)
2290612260,43.6372508,-79.407865,1,,,POINT (-79.407865 43.6372508)
2290616037,43.6981505,-79.3924833,4,,,POINT (-79.3924833 43.6981505)
2290616039,43.6982011,-79.391754,1,,,POINT (-79.391754 43.6982011)
2290616041,43.6982149,-79.3916824,3,,,POINT (-79.3916824 43.6982149)
2290616042,43.6982651,-79.3919315,4,,,POINT (-79.3919315 43.6982651)
2290616043,43.6983113,-79.3919302,3,,,POINT (-79.3919302 43.6983113)
2290975437,43.662826,-79.3486689,1,,,POINT (-79.3486689 43.662826)
2290975438,43.6629788,-79.3490449,3,,,POINT (-79.3490449 43.6629788)
2290975439,43.6627465,-79.3483493,3,,,POINT (-79.3483493 43.6627465)
2290975440,43.6627743,-79.3485331,3,,,POINT (-79.3485331 43.6627743)
2290975443,43.6628912,-79.3482774,3,,,POINT (-79.3482774 43.6628912)
2290975446,43.6630369,-79.3482143,3,,,POINT (-79.3482143 43.6630369)
2290975700,43.6638262,-79.3494253,1,,,POINT (-79.3494253 43.6638262)
2291000366,43.6349537,-79.408955,4,,crossing,POINT (-79.408955 43.6349537)
2291000790,43.6343974,-79.4087221,4,,crossing,POINT (-79.4087221 43.6343974)
2291000791,43.6345279,-79.4090185,3,,,POINT (-79.4090185 43.6345279)
2291000798,43.6350322,-79.4089926,3,,,POINT (-79.4089926 43.6350322)
2291001266,43.6344118,-79.4085525,4,,crossing,POINT (-79.4085525 43.6344118)
2291001267,43.6346163,-79.408932,4,,crossing,POINT (-79.408932 43.6346163)
2291001268,43.6346906,-79.4088593,4,,crossing,POINT (-79.4088593 43.6346906)
2291004332,43.6425102,-79.3778112,4,,,POINT (-79.3778112 43.6425102)
2293087647,43.6811283,-79.3692269,1,,,POINT (-79.3692269 43.6811283)
2293098086,43.6318125,-79.4146269,4,,,POINT (-79.4146269 43.6318125)
2293098090,43.6318621,-79.4144538,3,,,POINT (-79.4144538 43.6318621)
2293098092,43.6318962,-79.4143417,3,,,POINT (-79.4143417 43.6318962)
2293098107,43.6320803,-79.4145295,3,,,POINT (-79.4145295 43.6320803)
2293098112,43.6321329,-79.4136724,3,,,POINT (-79.4136724 43.6321329)
2293098122,43.6322501,-79.4145824,3,,,POINT (-79.4145824 43.6322501)
2293098130,43.632281,-79.4137829,3,,,POINT (-79.4137829 43.632281)
2293098138,43.6324233,-79.4146428,3,,,POINT (-79.4146428 43.6324233)
2293098147,43.6324673,-79.4133562,3,,,POINT (-79.4133562 43.6324673)
2293098149,43.6324365,-79.4138886,4,,,POINT (-79.4138886 43.6324365)
2293098153,43.6323124,-79.4123626,3,,,POINT (-79.4123626 43.6323124)
2293098155,43.6325949,-79.4147125,3,,,POINT (-79.4147125 43.6325949)
2293098163,43.6325919,-79.4139852,3,,,POINT (-79.4139852 43.6325919)
2293098169,43.6327391,-79.4135636,3,,,POINT (-79.4135636 43.6327391)
2293098173,43.6327327,-79.4126852,3,,,POINT (-79.4126852 43.6327327)
2293098175,43.6327565,-79.4147911,3,,,POINT (-79.4147911 43.6327565)
2293098177,43.6327597,-79.4141057,3,,,POINT (-79.4141057 43.6327597)
2293098190,43.6329387,-79.4148493,3,,,POINT (-79.4148493 43.6329387)
2293098194,43.6329122,-79.4142275,3,,,POINT (-79.4142275 43.6329122)
2293098212,43.6331075,-79.4149032,3,,,POINT (-79.4149032 43.6331075)
2293098214,43.633067,-79.4143391,3,,,POINT (-79.4143391 43.633067)
2293159627,43.6308731,-79.4200811,3,,,POINT (-79.4200811 43.6308731)
2293159629,43.631015,-79.4196205,3,,,POINT (-79.4196205 43.631015)
2293159631,43.6310527,-79.4207153,1,,,POINT (-79.4207153 43.6310527)
2293159633,43.6310572,-79.4216954,3,,,POINT (-79.4216954 43.6310572)
2293159637,43.6311442,-79.4202144,1,,,POINT (-79.4202144 43.6311442)
2293159639,43.6311641,-79.4213104,1,,,POINT (-79.4213104 43.6311641)
2293159640,43.6311752,-79.4181469,3,,,POINT (-79.4181469 43.6311752)
2293159642,43.6312905,-79.419764,1,,,POINT (-79.419764 43.6312905)
2293159643,43.6313202,-79.4183154,3,,,POINT (-79.4183154 43.6313202)
2293159645,43.631535,-79.4220198,3,,,POINT (-79.4220198 43.631535)
2293159647,43.6315477,-79.416,3,,,POINT (-79.416 43.6315477)
2293159650,43.6316048,-79.4166455,3,,,POINT (-79.4166455 43.6316048)
2293159651,43.6316455,-79.4184384,4,,,POINT (-79.4184384 43.6316455)
2293159653,43.6316531,-79.4215677,1,,,POINT (-79.4215677 43.6316531)
2293159655,43.631714,-79.415996,3,,,POINT (-79.415996 43.631714)
2293159656,43.6317272,-79.4221204,3,,,POINT (-79.4221204 43.6317272)
2293159658,43.6317458,-79.4187154,3,,,POINT (-79.4187154 43.6317458)
2293159659,43.6317545,-79.4219813,1,,,POINT (-79.4219813 43.6317545)
2293159660,43.6316491,-79.4151461,3,,,POINT (-79.4151461 43.6316491)
2293159661,43.6317413,-79.4169592,3,,,POINT (-79.4169592 43.6317413)
2293159663,43.6317796,-79.4185084,4,,,POINT (-79.4185084 43.6317796)
2293159664,43.6317655,-79.4149738,3,,,POINT (-79.4149738 43.6317655)
2293159665,43.6317869,-79.4147819,3,,,POINT (-79.4147819 43.6317869)
2293159666,43.6318365,-79.4190244,3,,,POINT (-79.4190244 43.6318365)
2293159669,43.6318769,-79.4160026,3,,,POINT (-79.4160026 43.6318769)
2293159671,43.631918,-79.4170264,4,,,POINT (-79.4170264 43.631918)
2293159672,43.631898,-79.4158181,3,,,POINT (-79.4158181 43.631898)
2293159673,43.6319292,-79.4197456,1,,,POINT (-79.4197456 43.6319292)
2293159674,43.6319425,-79.4185526,4,,,POINT (-79.4185526 43.6319425)
2293159676,43.6319627,-79.4224748,3,,,POINT (-79.4224748 43.6319627)
2293159677,43.6319691,-79.4195196,3,,,POINT (-79.4195196 43.6319691)
2293159679,43.6319988,-79.4222628,4,,,POINT (-79.4222628 43.6319988)
2293159682,43.631943,-79.4160174,3,,,POINT (-79.4160174 43.631943)
2293159684,43.6320636,-79.4170682,4,,,POINT (-79.4170682 43.6320636)
2293159685,43.6320732,-79.4185958,3,,,POINT (-79.4185958 43.6320732)
2293159686,43.6320627,-79.4162281,4,,,POINT (-79.4162281 43.6320627)
2293159687,43.6321722,-79.4160403,3,,,POINT (-79.4160403 43.6321722)
2293159688,43.6322748,-79.4155355,4,,,POINT (-79.4155355 43.6322748)
2293159689,43.6321928,-79.4159158,3,,,POINT (-79.4159158 43.6321928)
2293159690,43.6322233,-79.4171288,4,,,POINT (-79.4171288 43.6322233)
2293159696,43.6324289,-79.4171705,4,,,POINT (-79.4171705 43.6324289)
2293159700,43.6324062,-79.4161925,3,,,POINT (-79.4161925 43.6324062)
2293159707,43.6325731,-79.4170752,3,,,POINT (-79.4170752 43.6325731)
2293159713,43.6325513,-79.4162452,3,,,POINT (-79.4162452 43.6325513)
2293159726,43.632966,-79.4162054,3,,,POINT (-79.4162054 43.632966)
2293159728,43.6329205,-79.415762,3,,,POINT (-79.415762 43.6329205)
2293195565,43.6717653,-79.3707958,3,,,POINT (-79.3707958 43.6717653)
2293196331,43.6710884,-79.3719806,1,,,POINT (-79.3719806 43.6710884)
2293196332,43.6711049,-79.371903,4,,,POINT (-79.371903 43.6711049)
2293196335,43.671173,-79.3716207,4,,,POINT (-79.3716207 43.671173)
2293196339,43.6712021,-79.3715465,4,,,POINT (-79.3715465 43.6712021)
2293196342,43.6712246,-79.3708898,3,,,POINT (-79.3708898 43.6712246)
2293196366,43.6706429,-79.3713148,3,,,POINT (-79.3713148 43.6706429)
2293196367,43.670695,-79.3710745,1,,,POINT (-79.3710745 43.670695)
2293196372,43.6709489,-79.3722936,1,,,POINT (-79.3722936 43.6709489)
2293196373,43.6709742,-79.372186,3,,,POINT (-79.372186 43.6709742)
2293196374,43.6711372,-79.3700439,3,,,POINT (-79.3700439 43.6711372)
2293196375,43.6713034,-79.370028,3,,,POINT (-79.370028 43.6713034)
2293196376,43.6713101,-79.3700596,1,,,POINT (-79.3700596 43.6713101)
2293196377,43.6713107,-79.3699971,1,,,POINT (-79.3699971 43.6713107)
2293800697,43.6650041,-79.433442,3,,,POINT (-79.433442 43.6650041)
2293800713,43.6650878,-79.4333055,3,,,POINT (-79.4333055 43.6650878)
2293800747,43.6651623,-79.4330378,1,,,POINT (-79.4330378 43.6651623)
2293800772,43.6652795,-79.4335499,3,,,POINT (-79.4335499 43.6652795)
2293806701,43.6655306,-79.432765,3,,,POINT (-79.432765 43.6655306)
2293806703,43.6655601,-79.4326817,1,,,POINT (-79.4326817 43.6655601)
2293806710,43.6655702,-79.4330164,3,,,POINT (-79.4330164 43.6655702)
2293806716,43.6656549,-79.4327457,1,,,POINT (-79.4327457 43.6656549)
2293806717,43.6656591,-79.433703,3,,,POINT (-79.433703 43.6656591)
2294275079,43.6727402,-79.4114369,3,,,POINT (-79.4114369 43.6727402)
2294275081,43.6731996,-79.4109232,1,,,POINT (-79.4109232 43.6731996)
2295404660,43.6501125,-79.3843612,4,,,POINT (-79.3843612 43.6501125)
2295404668,43.6501833,-79.3840405,1,,,POINT (-79.3840405 43.6501833)
2295404673,43.6500938,-79.3844488,3,,,POINT (-79.3844488 43.6500938)
2295425242,43.6535634,-79.384816,3,,,POINT (-79.384816 43.6535634)
2295429789,43.6517643,-79.3819254,3,,,POINT (-79.3819254 43.6517643)
2295429899,43.6513791,-79.3836394,3,,,POINT (-79.3836394 43.6513791)
2295867592,43.6569205,-79.3495574,3,,,POINT (-79.3495574 43.6569205)
2295867594,43.6564604,-79.347668,3,,,POINT (-79.347668 43.6564604)
2295867604,43.6567324,-79.348937,4,,traffic_signals,POINT (-79.348937 43.6567324)
2295944603,43.6584451,-79.3495501,4,,,POINT (-79.3495501 43.6584451)
2295944604,43.6581398,-79.3489535,1,,,POINT (-79.3489535 43.6581398)
2295964336,43.6561207,-79.3516973,3,,,POINT (-79.3516973 43.6561207)
2295965918,43.6637054,-79.3554925,3,,,POINT (-79.3554925 43.6637054)
2295972054,43.6831643,-79.3619059,3,3,motorway_junction,POINT (-79.3619059 43.6831643)
2295982029,43.6572248,-79.3496904,3,,,POINT (-79.3496904 43.6572248)
2295982032,43.6573139,-79.3498427,3,,,POINT (-79.3498427 43.6573139)
2295982037,43.6573481,-79.34974,4,,,POINT (-79.34974 43.6573481)
2295982038,43.657354,-79.3496446,1,,,POINT (-79.3496446 43.657354)
2295982040,43.6573559,-79.3499281,1,,,POINT (-79.3499281 43.6573559)
2295982041,43.6573624,-79.3498906,3,,,POINT (-79.3498906 43.6573624)
2295982044,43.6574241,-79.3497705,3,,,POINT (-79.3497705 43.6574241)
2295982045,43.6574667,-79.3498912,4,,,POINT (-79.3498912 43.6574667)
2295982047,43.657489,-79.3499545,1,,,POINT (-79.3499545 43.657489)
2295982048,43.6574941,-79.3497165,3,,,POINT (-79.3497165 43.6574941)
2295982049,43.6575005,-79.3497115,1,,,POINT (-79.3497115 43.6575005)
2295992251,43.6835965,-79.3664871,3,,,POINT (-79.3664871 43.6835965)
2296590973,43.6973912,-79.3956723,1,,,POINT (-79.3956723 43.6973912)
2296590978,43.6974241,-79.3954845,3,,,POINT (-79.3954845 43.6974241)
2296590980,43.6974816,-79.3957066,4,,,POINT (-79.3957066 43.6974816)
2296590981,43.6975244,-79.3954953,3,,,POINT (-79.3954953 43.6975244)
2296590982,43.6975311,-79.3957233,3,,,POINT (-79.3957233 43.6975311)
2298131577,43.6380327,-79.3946237,3,,,POINT (-79.3946237 43.6380327)
2298301983,43.6436493,-79.4211388,4,,crossing,POINT (-79.4211388 43.6436493)
2299019722,43.6973561,-79.3910887,1,,,POINT (-79.3910887 43.6973561)
2299878056,43.636032,-79.4036115,4,,crossing,POINT (-79.4036115 43.636032)
2299878058,43.6360611,-79.4042954,4,,,POINT (-79.4042954 43.6360611)
2299878059,43.6361987,-79.4018388,3,,,POINT (-79.4018388 43.6361987)
2299881651,43.659955,-79.435363,4,,crossing,POINT (-79.435363 43.659955)
2299909916,43.6757681,-79.3605525,4,,,POINT (-79.3605525 43.6757681)
2299909917,43.6757789,-79.3604946,4,,,POINT (-79.3604946 43.6757789)
2299910166,43.6757107,-79.3608605,3,,,POINT (-79.3608605 43.6757107)
2299960204,43.6843426,-79.3636644,3,,,POINT (-79.3636644 43.6843426)
2301721705,43.6690799,-79.3692958,3,,,POINT (-79.3692958 43.6690799)
2301721706,43.6691326,-79.3696214,3,,,POINT (-79.3696214 43.6691326)
2301721710,43.6695178,-79.3693607,3,,,POINT (-79.3693607 43.6695178)
2301721713,43.6695659,-79.3688917,1,,,POINT (-79.3688917 43.6695659)
2301721716,43.6695953,-79.3687434,3,,,POINT (-79.3687434 43.6695953)
2301721717,43.6696132,-79.3694511,3,,,POINT (-79.3694511 43.6696132)
2301721719,43.6696384,-79.3688488,1,,,POINT (-79.3688488 43.6696384)
2301721720,43.6696735,-79.3629047,3,,,POINT (-79.3629047 43.6696735)
